,CROSS,W14,RSI,MDI,PDI,NATR,AROON,ACTION
551,0.0,-86.73513050919985,38.278302566175604,24.050640599350412,16.861223875059576,7.050550987211588,-57.142857142857146,2.0
552,0.0,-88.01882755669662,37.92546027658351,24.47227398443497,16.310369979683408,6.795489573887716,-57.142857142857146,2.0
553,0.0,-94.6977205153617,34.97437642475975,26.220785695758874,15.179553483266222,7.022154323782848,-100.0,2.0
554,0.0,-89.50715421303651,36.86247277818324,25.21192643807457,14.595511752526471,6.6962094721291345,-92.85714285714286,2.0
555,0.0,-92.52782193958659,36.15433437896516,24.48503200765205,14.174703123398638,6.45333644383662,-78.57142857142857,0.0
556,0.0,-74.45520581113799,42.063202698586274,23.057055497437176,16.787837241271635,6.123808218057643,-78.57142857142857,0.0
557,0.0,-74.18300653594771,41.66419796642229,21.366146270096056,19.301496978903167,6.1587027059563555,-71.42857142857143,0.0
558,0.0,-91.03703703703695,37.75064212672597,22.877401237128637,18.33119990450669,6.251963400453539,-64.28571428571429,0.0
559,0.0,-98.00766283524912,34.70156346581522,25.29700062531701,17.361455355279602,6.340449127809871,-100.0,0.0
560,0.0,-64.37500000000006,41.69127712211328,24.380587578870372,16.226532368772975,6.014319505906602,-100.0,0.0
561,0.0,-82.7678571428571,38.87663411689848,22.84488867681618,17.6016495907794,6.134474222410503,-78.57142857142857,0.0
562,0.0,-79.46428571428577,39.664532105997516,23.233124543186356,16.788621492082882,5.940943556594868,-78.57142857142857,0.0
563,0.0,-68.78504672897195,41.93036624553918,22.536589668753393,16.28529442812497,5.604761025980269,-78.57142857142857,0.0
564,0.0,-99.320882852292,35.63846844101967,25.825184162231118,14.948748428615593,6.052216532990335,-100.0,0.0
565,0.0,-75.87548638132287,40.703929600908964,23.88550454965354,13.825976858880088,5.8670672727128945,-92.85714285714286,0.0
566,0.0,-78.50194552529176,40.31947532330396,22.878467188278446,13.243059498878088,5.709913022165339,-50.0,0.0
567,0.0,-66.92607003891042,42.880200175067245,21.86451441540256,13.32370703007085,5.454454823275695,-50.0,0.0
568,1.0,-34.14396887159538,49.48982460993224,20.401859778346324,17.463597022900125,5.18073561587134,-50.0,0.0
569,1.0,-29.669260700389067,50.334629463861546,19.76717684423065,18.28134263776607,4.9344662446878695,-50.0,0.0
570,1.0,-41.53696498054468,48.03972445407607,20.20101960737851,17.410077439483164,4.891460520591828,-50.0,0.0
571,1.0,-50.77120822622113,44.1648638768642,23.63585716438038,16.093337088281967,5.06446315572355,-50.0,0.0
572,1.0,-48.971722365038595,44.47460825284221,22.67603354999985,15.439806105077453,4.8921311116971244,42.85714285714286,2.0
573,0.0,-60.025706940873974,42.90022479765268,21.967638060631785,14.95746914886165,4.7465220896816405,42.85714285714286,2.0
574,0.0,-72.49357326478142,41.13161465737938,23.638766855874948,14.229547576021606,4.697744357982191,42.85714285714286,2.0
575,0.0,-80.20565552699223,40.03223775176535,24.470705651964142,13.627917835623524,4.594513143756111,42.85714285714286,2.0
576,0.0,-89.97429305912598,38.62400268363349,24.612814285148005,12.94698589318665,4.540906942164615,42.85714285714286,2.0
577,0.0,-87.63440860215066,36.52996964048406,27.242232022844576,12.018813944236891,4.620324539879816,-50.0,2.0
578,0.0,-77.18360071301245,35.60797054919225,29.44284788188853,11.050108050612655,4.7022837346381765,-57.142857142857146,2.0
579,0.0,-97.06349206349202,29.915947307421636,28.680234743319495,9.648722992000968,5.284990029844395,-64.28571428571429,2.0
580,0.0,-86.98224852071007,26.732010194458685,34.3782439244691,8.582083035044,5.74343131278527,-71.42857142857143,2.0
581,0.0,-80.41420118343196,30.32101662268314,32.11026549174876,8.015911613546777,5.606666906381434,-71.42857142857143,2.0
582,0.0,-92.60355029585797,27.617249355415858,30.892472300336372,7.632250377058572,5.657684909581766,-71.42857142857143,2.0
583,0.0,-91.09742441209409,26.84146517616722,33.67417879302158,7.193879244240114,5.632539699822203,-92.85714285714286,2.0
584,0.0,-82.77711561382597,31.205144297842164,31.59497599619393,8.146042234981008,5.453687127171239,-92.85714285714286,2.0
