"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 24, 2018","0.017465","0.018195","0.018357","0.017241","6.83K","-4.01%"
"Sep 23, 2018","0.018195","0.018180","0.018949","0.018000","14.93K","0.08%"
"Sep 22, 2018","0.018180","0.018324","0.018466","0.017843","6.32K","-0.78%"
"Sep 21, 2018","0.018324","0.017845","0.018400","0.017678","15.37K","2.68%"
"Sep 20, 2018","0.017845","0.017130","0.017875","0.017100","11.80K","4.17%"
"Sep 19, 2018","0.017130","0.017620","0.017759","0.017011","9.46K","-2.78%"
"Sep 18, 2018","0.017620","0.016930","0.017794","0.016632","12.28K","4.07%"
"Sep 17, 2018","0.016930","0.017963","0.018479","0.016913","26.54K","-5.75%"
"Sep 16, 2018","0.017963","0.018221","0.018271","0.017526","10.53K","-1.42%"
"Sep 15, 2018","0.018221","0.017927","0.018780","0.017886","15.39K","1.39%"
"Sep 14, 2018","0.017971","0.017272","0.018035","0.017000","14.32K","4.12%"
"Sep 13, 2018","0.017260","0.016425","0.017835","0.016315","16.68K","5.08%"
"Sep 12, 2018","0.016425","0.016688","0.016800","0.015500","21.43K","-1.58%"
"Sep 11, 2018","0.016688","0.016690","0.017167","0.016300","10.95K","0.05%"
"Sep 10, 2018","0.016680","0.016810","0.017230","0.016500","12.73K","-0.77%"
"Sep 09, 2018","0.016810","0.016780","0.017295","0.016320","12.76K","0.18%"
"Sep 08, 2018","0.016780","0.017300","0.017667","0.016500","11.49K","-3.01%"
"Sep 07, 2018","0.017300","0.018025","0.018364","0.017300","13.77K","-4.02%"
"Sep 06, 2018","0.018025","0.017080","0.018164","0.016870","18.87K","5.00%"
"Sep 05, 2018","0.017167","0.018723","0.019000","0.016850","27.15K","-8.31%"
"Sep 04, 2018","0.018723","0.018626","0.019220","0.018250","21.88K","0.52%"
"Sep 03, 2018","0.018626","0.016453","0.018800","0.016357","29.22K","13.21%"
"Sep 02, 2018","0.016453","0.016790","0.017199","0.016114","11.79K","-2.01%"
"Sep 01, 2018","0.016790","0.016515","0.017460","0.016336","19.50K","1.73%"
"Aug 31, 2018","0.016505","0.014779","0.016728","0.014776","28.69K","11.68%"
"Aug 30, 2018","0.014779","0.014737","0.015096","0.014100","10.12K","0.57%"
"Aug 29, 2018","0.014695","0.015248","0.015360","0.014500","13.62K","-3.45%"
"Aug 28, 2018","0.015220","0.015215","0.015260","0.014571","8.74K","0.07%"
"Aug 27, 2018","0.015210","0.014120","0.015314","0.013938","13.16K","7.72%"
"Aug 26, 2018","0.014120","0.013685","0.014150","0.013614","5.60K","3.10%"
"Aug 25, 2018","0.013695","0.013990","0.014315","0.013660","7.98K","-2.11%"
"Aug 24, 2018","0.013990","0.013750","0.014130","0.013551","14.41K","1.75%"
"Aug 23, 2018","0.013750","0.014095","0.014168","0.013750","9.69K","-2.45%"
"Aug 22, 2018","0.014095","0.014630","0.014675","0.013971","12.08K","-3.66%"
"Aug 21, 2018","0.014630","0.014800","0.015000","0.014320","10.53K","-1.15%"
"Aug 20, 2018","0.014800","0.015195","0.015790","0.014737","11.71K","-2.60%"
"Aug 19, 2018","0.015195","0.015315","0.015500","0.014875","5.21K","-0.78%"
"Aug 18, 2018","0.015315","0.015111","0.016157","0.014951","17.12K","1.35%"
"Aug 17, 2018","0.015111","0.014371","0.015579","0.014330","20.42K","5.16%"
"Aug 16, 2018","0.014371","0.014200","0.014460","0.014070","11.45K","1.20%"
"Aug 15, 2018","0.014200","0.013513","0.014465","0.013513","15.66K","5.08%"
"Aug 14, 2018","0.013513","0.013970","0.014233","0.012951","38.31K","-3.27%"
"Aug 13, 2018","0.013970","0.014674","0.015087","0.013900","20.92K","-4.80%"
"Aug 12, 2018","0.014674","0.014900","0.015156","0.014671","7.29K","-1.51%"
"Aug 11, 2018","0.014900","0.014840","0.015148","0.014310","12.54K","0.41%"
"Aug 10, 2018","0.014840","0.015280","0.015501","0.014719","10.13K","-2.88%"
"Aug 09, 2018","0.015280","0.015045","0.015900","0.015042","12.58K","1.56%"
"Aug 08, 2018","0.015045","0.016000","0.016128","0.014826","27.84K","-5.97%"
"Aug 07, 2018","0.016000","0.016300","0.016630","0.016000","10.38K","-1.84%"
"Aug 06, 2018","0.016300","0.016645","0.016882","0.016300","7.45K","-2.07%"
"Aug 05, 2018","0.016645","0.016270","0.016700","0.016100","5.34K","2.31%"
"Aug 04, 2018","0.016270","0.016190","0.016500","0.015815","7.30K","0.49%"
"Aug 03, 2018","0.016190","0.016235","0.016286","0.015720","10.48K","-0.18%"
"Aug 02, 2018","0.016220","0.016885","0.017046","0.015962","9.08K","-3.85%"
"Aug 01, 2018","0.016869","0.015730","0.017101","0.015666","19.81K","7.24%"
"Jul 31, 2018","0.015730","0.016110","0.016550","0.015633","20.52K","-2.36%"
"Jul 30, 2018","0.016110","0.016485","0.016600","0.016068","17.70K","-2.27%"
"Jul 29, 2018","0.016485","0.016985","0.017190","0.016358","16.34K","-2.94%"
"Jul 28, 2018","0.016985","0.017080","0.017351","0.016958","8.04K","-0.56%"
"Jul 27, 2018","0.017080","0.017180","0.017482","0.017038","9.18K","-0.58%"
"Jul 26, 2018","0.017180","0.017560","0.017695","0.017113","14.76K","-2.17%"
"Jul 25, 2018","0.017560","0.017570","0.017762","0.016886","15.75K","-0.05%"
"Jul 24, 2018","0.017570","0.017290","0.017844","0.017000","19.39K","1.62%"
"Jul 23, 2018","0.017290","0.017239","0.018460","0.017162","24.50K","0.30%"
"Jul 22, 2018","0.017239","0.017805","0.017949","0.017207","8.82K","-3.18%"
"Jul 21, 2018","0.017805","0.017675","0.017870","0.017465","9.06K","0.75%"
"Jul 20, 2018","0.017672","0.018654","0.018695","0.016551","26.43K","-5.26%"
"Jul 19, 2018","0.018654","0.018910","0.019495","0.018633","10.64K","-1.36%"
"Jul 18, 2018","0.018910","0.019662","0.019981","0.018800","12.65K","-3.82%"
"Jul 17, 2018","0.019662","0.020100","0.021001","0.019569","17.70K","-2.15%"
"Jul 16, 2018","0.020095","0.019485","0.020369","0.019200","16.07K","3.13%"
"Jul 15, 2018","0.019485","0.019660","0.019700","0.019200","7.90K","-0.89%"
"Jul 14, 2018","0.019660","0.019540","0.019726","0.019300","7.81K","0.61%"
"Jul 13, 2018","0.019540","0.019280","0.019937","0.019069","8.82K","1.35%"
"Jul 12, 2018","0.019280","0.019535","0.019986","0.019065","13.23K","-1.31%"
"Jul 11, 2018","0.019535","0.019129","0.020300","0.019125","16.58K","2.12%"
"Jul 10, 2018","0.019129","0.020260","0.020482","0.019126","16.31K","-5.58%"
"Jul 09, 2018","0.020260","0.020525","0.021004","0.020220","14.73K","-1.29%"
"Jul 08, 2018","0.020525","0.019845","0.020589","0.019784","6.30K","3.43%"
"Jul 07, 2018","0.019845","0.020175","0.020355","0.019800","6.97K","-1.64%"
"Jul 06, 2018","0.020175","0.021060","0.021173","0.019953","10.85K","-4.20%"
"Jul 05, 2018","0.021060","0.021085","0.021315","0.020341","9.71K","-0.38%"
"Jul 04, 2018","0.021140","0.021205","0.021896","0.020931","15.25K","-0.31%"
"Jul 03, 2018","0.021205","0.021231","0.021720","0.020788","10.27K","-0.12%"
"Jul 02, 2018","0.021231","0.020495","0.021540","0.020199","14.95K","3.59%"
"Jul 01, 2018","0.020495","0.020414","0.020972","0.019871","6.81K","0.40%"
"Jun 30, 2018","0.020414","0.020420","0.021130","0.019981","11.79K","-0.03%"
"Jun 29, 2018","0.020420","0.019931","0.020633","0.019620","16.20K","2.45%"
"Jun 28, 2018","0.019931","0.021000","0.022000","0.019620","27.94K","-5.09%"
"Jun 27, 2018","0.021000","0.019765","0.021263","0.019687","23.41K","6.25%"
"Jun 26, 2018","0.019765","0.020265","0.021000","0.019620","25.48K","-2.52%"
"Jun 25, 2018","0.020275","0.019666","0.020800","0.019577","21.86K","3.10%"
