"Date","Price","Open","High","Low","Vol.","Change %"
"May 16, 2018","0.084680","0.083062","0.084731","0.082615","13.33K","1.65%"
"May 15, 2018","0.083303","0.083798","0.084800","0.082500","11.77K","-0.59%"
"May 14, 2018","0.083798","0.083903","0.084642","0.082500","12.65K","-0.13%"
"May 13, 2018","0.083905","0.080790","0.085099","0.079900","13.74K","3.86%"
"May 12, 2018","0.080790","0.080685","0.081257","0.076769","28.13K","0.13%"
"May 11, 2018","0.080685","0.080100","0.082200","0.078188","16.86K","0.73%"
"May 10, 2018","0.080100","0.080823","0.082000","0.080062","9.95K","-0.67%"
"May 09, 2018","0.080640","0.081595","0.081650","0.079108","9.78K","-1.17%"
"May 08, 2018","0.081595","0.080540","0.082126","0.078948","15.51K","1.35%"
"May 07, 2018","0.080508","0.082140","0.082466","0.075167","19.54K","-1.99%"
"May 06, 2018","0.082140","0.083147","0.084603","0.080557","14.47K","-1.21%"
"May 05, 2018","0.083147","0.081036","0.083368","0.080560","14.53K","2.61%"
"May 04, 2018","0.081036","0.079915","0.083131","0.079300","23.43K","1.44%"
"May 03, 2018","0.079885","0.074334","0.080742","0.074300","42.02K","7.47%"
"May 02, 2018","0.074334","0.074060","0.075134","0.073863","9.77K","0.37%"
"May 01, 2018","0.074060","0.072500","0.074573","0.070350","13.52K","2.15%"
"Apr 30, 2018","0.072500","0.073115","0.074951","0.072005","13.76K","-0.84%"
"Apr 29, 2018","0.073115","0.073110","0.073533","0.072401","14.36K","0.01%"
"Apr 28, 2018","0.073110","0.072114","0.073770","0.071850","17.90K","1.38%"
"Apr 27, 2018","0.072114","0.071486","0.073500","0.069847","36.33K","0.88%"
"Apr 26, 2018","0.071486","0.069600","0.071750","0.067945","44.27K","2.71%"
"Apr 25, 2018","0.069600","0.072750","0.072995","0.066600","37.68K","-4.33%"
